471f219c-5373-405b-a956-5324a1dcac41	b2554c0d-6048-4f5d-82c3-8aa52aa729b3	2025-07-11	2976	P003	21.0	2389.52	27.0	25.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	2976	\N	{"fc": 350, "valor_edad": 24, "unidad_edad": "DÍA"}	f	SYNCED	\N	2025-07-11 06:00:00+00	America/Mexico_City	06:00:00
0228938d-6fa1-4ba5-a76a-a582cf1c0a92	59e32ba1-f82a-40f1-8478-3b5293f4492d	2025-07-11	2981	P003	77.0	2403.57	35.0	32.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	2981	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	Hora inválida en CSV original: 2981	2025-07-11 00:00:00+00	America/Mexico_City	00:00:00
2bd52338-3471-427e-b940-a97f0dfa4de2	c48ab98e-d638-4646-b278-7256050e5b04	2025-07-11	2985	P003	76.0	2399.56	34.0	32.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	2985	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-11 16:38:00+00	America/Mexico_City	16:38:00
085adff9-1835-4707-aef1-43f3710a6c34	7674a438-6391-44d2-a647-7f78ffd57ed5	2025-07-11	2989	P003	75.0	2419.64	29.0	32.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	2989	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-11 17:22:00+00	America/Mexico_City	17:22:00
a2c06df8-9da8-4128-936f-0d5308bde04d	3128c007-e7c1-4592-8010-63a6266f1483	2025-07-11	2997	P003	74.0	2401.56	26.0	31.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	2997	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-11 22:13:00+00	America/Mexico_City	22:13:00
fa11cd5f-52b0-4225-b924-78b094d13299	365d69b1-7278-4405-a85c-f98d2803325f	2025-07-12	3002	P003	75.0	2409.60	36.0	33.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3002	\N	{"fc": 350, "valor_edad": 18, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-12 12:11:00+00	America/Mexico_City	12:11:00
dd9463c5-85b5-41a6-803e-20becfd3fb94	e333cc8c-25ab-4701-b08b-17c16a77dc58	2025-07-12	3006	P003	74.0	2419.64	38.0	34.2	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3006	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-12 15:47:00+00	America/Mexico_City	15:47:00
0645f3bf-f80a-477c-a455-b5cf6c5bdda6	b2554c0d-6048-4f5d-82c3-8aa52aa729b3	2025-07-11	2976	P003	20.0	2389.53	25.0	27.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	2976	\N	{"fc": 350, "valor_edad": 1, "unidad_edad": "DÍA"}	f	SYNCED	\N	2025-07-11 06:00:00+00	America/Mexico_City	06:00:00
35b25764-cead-41d5-ac4d-4b63dcada600	c04d1643-1852-4c5f-9e41-be9e3ffc252e	2025-07-14	3010	P003	21.0	2987.00	25.0	28.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3010	\N	{"fc": 350, "valor_edad": 1, "unidad_edad": "DÍA"}	f	SYNCED	\N	2025-07-14 06:00:00+00	America/Mexico_City	06:00:00
1dc6484f-fb9b-4619-9a7e-da74e61fc8b8	68f5d7ea-4cbd-4e0a-92cf-5b09b1dccd09	2025-07-14	3013	P003	73.0	2991.00	37.0	34.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3013	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-14 14:00:00+00	America/Mexico_City	14:00:00
